instanceType,vCpus,memorySizeInGiB,processorClockSpeedInGhz,spotLinuxHr,onDemandLinuxHr,storageTotalSizeInGB,speed_price_ratio,cpu_price_ratio,ram_price_ratio,comp_price_ratio,demand_spot_ratio,instanceFamilyName
m7g.2xlarge,8.0,32.0,2.6,0.1047,0.3264,0.0,7.9656862745098,24.5098039215686,98.0392156862745,63.7254901960784,3.11747851002865,"General purpose"
m7g.4xlarge,16.0,64.0,2.6,0.2722,0.6528,0.0,3.9828431372549,24.5098039215686,98.0392156862745,63.7254901960784,2.3982365907421,"General purpose"
m7g.8xlarge,32.0,128.0,2.6,0.3772,1.3056,0.0,1.99142156862745,24.5098039215686,98.0392156862745,63.7254901960784,3.46129374337222,"General purpose"
m7g.large,2.0,8.0,2.6,0.0268,0.0816,0.0,31.8627450980392,24.5098039215686,98.0392156862745,63.7254901960784,3.04477611940298,"General purpose"
m7g.medium,1.0,4.0,2.6,0.0107,0.0408,0.0,63.7254901960784,24.5098039215686,98.0392156862745,63.7254901960784,3.81308411214953,"General purpose"
m7g.metal,64.0,256.0,2.6,0.3021,2.6112,0.0,0.995710784313726,24.5098039215686,98.0392156862745,63.7254901960784,8.64349553128103,"General purpose"
m7g.xlarge,4.0,16.0,2.6,0.0477,0.1632,0.0,15.9313725490196,24.5098039215686,98.0392156862745,63.7254901960784,3.42138364779874,"General purpose"
m7gd.12xlarge,48.0,192.0,2.6,0.4775,2.5628,2850.0,1.0145153738099,18.7295145934135,74.9180583736538,48.696737942875,5.36712041884817,"General purpose"
m7gd.16xlarge,64.0,256.0,2.6,0.6401,3.4171,3800.0,0.760879108015569,18.729331889614,74.917327558456,48.6962629129964,5.33838462740197,"General purpose"
m7gd.2xlarge,8.0,32.0,2.6,0.1353,0.4271,474.0,6.08756731444627,18.7309763521424,74.9239054085694,48.7005385155701,3.15668883961567,"General purpose"
m7gd.4xlarge,16.0,64.0,2.6,0.2485,0.8543,950.0,3.04342736743533,18.728783799602,74.9151351984081,48.6948378789652,3.43782696177062,"General purpose"
m7gd.8xlarge,32.0,128.0,2.6,0.5343,1.7086,1900.0,1.52171368371766,18.728783799602,74.9151351984081,48.6948378789652,3.19782893505521,"General purpose"
m7gd.large,2.0,8.0,2.6,0.0329,0.1068,118.0,24.3445692883895,18.7265917602996,74.9063670411985,48.689138576779,3.24620060790274,"General purpose"
m7gd.medium,1.0,4.0,2.6,0.006,0.0534,59.0,48.689138576779,18.7265917602996,74.9063670411985,48.689138576779,8.9,"General purpose"
m7gd.metal,64.0,256.0,2.6,0.3417,3.4171,3800.0,0.760879108015569,18.729331889614,74.917327558456,48.6962629129964,10.0002926543752,"General purpose"
m7gd.xlarge,4.0,16.0,2.6,0.0906,0.2136,237.0,12.1722846441948,18.7265917602996,74.9063670411985,48.689138576779,2.35761589403974,"General purpose"
m7i-flex.12xlarge,48.0,192.0,3.2,0.8901,2.2982,0.0,1.39239404751545,20.8859107127317,83.5436428509268,66.8349142807415,2.58195708347377,"General purpose"
m7i-flex.16xlarge,64.0,256.0,3.2,0.9432,3.0643,0.0,1.04428417583135,20.885683516627,83.5427340665078,66.8341872532063,3.24883375742154,"General purpose"
m7i-flex.2xlarge,8.0,32.0,3.2,0.1531,0.383,0.0,8.35509138381201,20.88772845953,83.5509138381201,66.8407310704961,2.50163291966035,"General purpose"
m7i-flex.4xlarge,16.0,64.0,3.2,0.2766,0.7661,0.0,4.17700039159379,20.8850019579689,83.5400078318757,66.8320062655006,2.76970354302241,"General purpose"
m7i-flex.8xlarge,32.0,128.0,3.2,0.4688,1.5322,0.0,2.08850019579689,20.8850019579689,83.5400078318757,66.8320062655006,3.26834470989761,"General purpose"
m7i-flex.large,2.0,8.0,3.2,0.0224,0.0958,0.0,33.4029227557411,20.8768267223382,83.5073068893528,66.8058455114823,4.27678571428571,"General purpose"
m7i-flex.xlarge,4.0,16.0,3.2,0.0531,0.1915,0.0,16.710182767624,20.88772845953,83.5509138381201,66.8407310704961,3.60640301318267,"General purpose"
m7i.12xlarge,48.0,192.0,3.2,0.6197,2.4192,0.0,1.32275132275132,19.8412698412698,79.3650793650794,63.4920634920635,3.90382443117638,"General purpose"
m7i.16xlarge,64.0,256.0,3.2,0.8364,3.2256,0.0,0.992063492063492,19.8412698412698,79.3650793650794,63.4920634920635,3.85652797704448,"General purpose"
m7i.24xlarge,96.0,384.0,3.2,0.5564,4.8384,0.0,0.661375661375661,19.8412698412698,79.3650793650794,63.4920634920635,8.69590222861251,"General purpose"
m7i.2xlarge,8.0,32.0,3.2,0.1125,0.4032,0.0,7.93650793650794,19.8412698412698,79.3650793650794,63.4920634920635,3.584,"General purpose"
m7i.48xlarge,192.0,768.0,3.2,2.3957,9.6768,0.0,0.330687830687831,19.8412698412698,79.3650793650794,63.4920634920635,4.03923696623116,"General purpose"
m7i.4xlarge,16.0,64.0,3.2,0.2159,0.8064,0.0,3.96825396825397,19.8412698412698,79.3650793650794,63.4920634920635,3.73506252894859,"General purpose"
m7i.8xlarge,32.0,128.0,3.2,0.6078,1.6128,0.0,1.98412698412698,19.8412698412698,79.3650793650794,63.4920634920635,2.65350444225074,"General purpose"
m7i.large,2.0,8.0,3.2,0.0296,0.1008,0.0,31.7460317460317,19.8412698412698,79.3650793650794,63.4920634920635,3.40540540540541,"General purpose"
m7i.metal-24xl,96.0,384.0,3.2,0.5863,4.8384,0.0,0.661375661375661,19.8412698412698,79.3650793650794,63.4920634920635,8.25243049633293,"General purpose"
m7i.metal-48xl,192.0,768.0,3.2,0.9677,9.6768,0.0,0.330687830687831,19.8412698412698,79.3650793650794,63.4920634920635,9.99979332437739,"General purpose"
m7i.xlarge,4.0,16.0,3.2,0.0715,0.2016,0.0,15.8730158730159,19.8412698412698,79.3650793650794,63.4920634920635,2.81958041958042,"General purpose"
m8g.12xlarge,48.0,192.0,2.8,0.5784,2.1542,0.0,1.2997864636524,22.2820536626126,89.1282146504503,62.3897502553152,3.72441217150761,"General purpose"
m8g.16xlarge,64.0,256.0,2.8,1.0448,2.8723,0.0,0.974828534623821,22.2817950771159,89.1271803084636,62.3890262159245,2.74913859111792,"General purpose"
m8g.24xlarge,96.0,384.0,2.8,1.1638,4.3085,0.0,0.649878147847278,22.281536497621,89.1261459904839,62.3883021933387,3.70209658016841,"General purpose"
m8g.2xlarge,8.0,32.0,2.8,0.1101,0.359,0.0,7.79944289693593,22.2841225626741,89.1364902506964,62.3955431754875,3.26067211625795,"General purpose"
m8g.48xlarge,192.0,768.0,2.7,1.1774,8.617,0.0,0.313334106997795,22.281536497621,89.1261459904839,60.1601485435767,7.31866825208086,"General purpose"
m8g.4xlarge,16.0,64.0,2.8,0.2242,0.7181,0.0,3.89917838741122,22.2810193566356,89.1240774265423,62.3868541985796,3.20294380017841,"General purpose"
m8g.8xlarge,32.0,128.0,2.8,0.4142,1.4362,0.0,1.94958919370561,22.2810193566356,89.1240774265423,62.3868541985796,3.46740704973443,"General purpose"
m8g.large,2.0,8.0,2.8,0.0281,0.0898,0.0,31.1804008908686,22.271714922049,89.086859688196,62.3608017817372,3.19572953736655,"General purpose"
m8g.medium,1.0,4.0,2.8,0.0117,0.0449,0.0,62.3608017817372,22.271714922049,89.086859688196,62.3608017817372,3.83760683760684,"General purpose"
m8g.metal-24xl,96.0,384.0,2.8,0.5718,4.3085,0.0,0.649878147847278,22.281536497621,89.1261459904839,62.3883021933387,7.5349772647779,"General purpose"
m8g.metal-48xl,192.0,768.0,2.7,1.184,8.617,0.0,0.313334106997795,22.281536497621,89.1261459904839,60.1601485435767,7.27787162162162,"General purpose"
m8g.xlarge,4.0,16.0,2.8,0.0233,0.1795,0.0,15.5988857938719,22.2841225626741,89.1364902506964,62.3955431754875,7.70386266094421,"General purpose"
mac1.metal,12.0,32.0,3.2,0.0,"",0.0,,,,,,"General purpose"
mac2-m1ultra.metal,20.0,128.0,3.2,0.0,"",0.0,,,,,,"General purpose"
mac2-m2.metal,8.0,24.0,3.5,0.0,"",0.0,,,,,,"General purpose"
mac2-m2pro.metal,12.0,32.0,3.5,0.0,"",0.0,,,,,,"General purpose"
mac2.metal,8.0,16.0,3.2,0.0,"",0.0,,,,,,"General purpose"
p3.16xlarge,64.0,488.0,2.7,2.448,24.48,0.0,0.110294117647059,2.61437908496732,19.9346405228758,7.05882352941177,10.0,"GPU instance"
p3.2xlarge,8.0,61.0,2.7,0.306,3.06,0.0,0.882352941176471,2.61437908496732,19.9346405228758,7.05882352941177,10.0,"GPU instance"
p3.8xlarge,32.0,244.0,2.7,1.224,12.24,0.0,0.220588235294118,2.61437908496732,19.9346405228758,7.05882352941177,10.0,"GPU instance"
p3dn.24xlarge,96.0,768.0,2.5,3.1212,31.212,1800.0,0.0800973984364988,3.07574009996155,24.6059207996924,7.68935024990388,10.0,"GPU instance"
p4d.24xlarge,96.0,1152.0,3.0,9.2615,32.7726,8000.0,0.0915398839274272,2.92927628567767,35.151315428132,8.78782885703301,3.53858446256006,"GPU instance"
p5.48xlarge,192.0,2048.0,3.6,20.2352,98.32,30400.0,0.0366151342554923,1.95280716029292,20.8299430431245,7.03010577705452,4.85885980865027,"GPU instance"
p5en.48xlarge,192.0,2048.0,2.4,8.48,0.0,30400.0,,,,,0.0,"GPU instance"
r3.2xlarge,8.0,61.0,2.5,0.189,0.665,160.0,3.7593984962406,12.0300751879699,91.7293233082707,30.0751879699248,3.51851851851852,"Memory optimized"
r3.4xlarge,16.0,122.0,2.5,0.3491,1.33,320.0,1.8796992481203,12.0300751879699,91.7293233082707,30.0751879699248,3.80979661987969,"Memory optimized"
r3.8xlarge,32.0,244.0,2.5,0.798,2.66,640.0,0.93984962406015,12.0300751879699,91.7293233082707,30.0751879699248,3.33333333333333,"Memory optimized"
r3.large,2.0,15.0,2.5,0.0369,0.166,32.0,15.0602409638554,12.0481927710843,90.3614457831325,30.1204819277108,4.49864498644986,"Memory optimized"
r3.xlarge,4.0,30.5,2.5,0.0765,0.333,80.0,7.50750750750751,12.012012012012,91.5915915915916,30.03003003003,4.35294117647059,"Memory optimized"
r4.16xlarge,64.0,488.0,2.3,1.444,4.256,0.0,0.540413533834586,15.0375939849624,114.661654135338,34.5864661654135,2.94736842105263,"Memory optimized"
r4.2xlarge,8.0,61.0,2.3,0.1944,0.532,0.0,4.32330827067669,15.0375939849624,114.661654135338,34.5864661654135,2.73662551440329,"Memory optimized"
r4.4xlarge,16.0,122.0,2.3,0.3349,1.064,0.0,2.16165413533835,15.0375939849624,114.661654135338,34.5864661654135,3.17706778142729,"Memory optimized"
r4.8xlarge,32.0,244.0,2.3,0.6272,2.128,0.0,1.08082706766917,15.0375939849624,114.661654135338,34.5864661654135,3.39285714285714,"Memory optimized"
r4.large,2.0,15.25,2.3,0.0286,0.133,0.0,17.2932330827068,15.0375939849624,114.661654135338,34.5864661654135,4.65034965034965,"Memory optimized"
r4.xlarge,4.0,30.5,2.3,0.0837,0.266,0.0,8.64661654135338,15.0375939849624,114.661654135338,34.5864661654135,3.17801672640382,"Memory optimized"
r5.12xlarge,48.0,384.0,3.1,0.7354,3.024,0.0,1.02513227513228,15.8730158730159,126.984126984127,49.2063492063492,4.11204786510742,"Memory optimized"
r5.16xlarge,64.0,512.0,3.1,0.9569,4.032,0.0,0.768849206349206,15.8730158730159,126.984126984127,49.2063492063492,4.21360643745428,"Memory optimized"
r5.24xlarge,96.0,768.0,3.1,1.468,6.048,0.0,0.512566137566138,15.8730158730159,126.984126984127,49.2063492063492,4.11989100817439,"Memory optimized"
r5.2xlarge,8.0,64.0,3.1,0.1773,0.504,0.0,6.15079365079365,15.8730158730159,126.984126984127,49.2063492063492,2.84263959390863,"Memory optimized"
r5.4xlarge,16.0,128.0,3.1,0.3203,1.008,0.0,3.07539682539683,15.8730158730159,126.984126984127,49.2063492063492,3.1470496409616,"Memory optimized"
r5.8xlarge,32.0,256.0,3.1,0.4103,2.016,0.0,1.53769841269841,15.8730158730159,126.984126984127,49.2063492063492,4.91347794296856,"Memory optimized"
r5.large,2.0,16.0,3.1,0.041,0.126,0.0,24.6031746031746,15.8730158730159,126.984126984127,49.2063492063492,3.07317073170732,"Memory optimized"
r5.metal,96.0,768.0,3.1,0.6358,6.048,0.0,0.512566137566138,15.8730158730159,126.984126984127,49.2063492063492,9.512425290972,"Memory optimized"
r5.xlarge,4.0,32.0,3.1,0.0605,0.252,0.0,12.3015873015873,15.8730158730159,126.984126984127,49.2063492063492,4.16528925619835,"Memory optimized"
r5a.12xlarge,48.0,384.0,2.5,0.8586,2.712,0.0,0.921828908554572,17.6991150442478,141.592920353982,44.2477876106195,3.15863032844165,"Memory optimized"
r5a.16xlarge,64.0,512.0,2.5,0.8439,3.616,0.0,0.691371681415929,17.6991150442478,141.592920353982,44.2477876106195,4.28486787534068,"Memory optimized"
r5a.24xlarge,96.0,768.0,2.5,1.3799,5.424,0.0,0.460914454277286,17.6991150442478,141.592920353982,44.2477876106195,3.93071961736358,"Memory optimized"
r5a.2xlarge,8.0,64.0,2.5,0.1808,0.452,0.0,5.53097345132743,17.6991150442478,141.592920353982,44.2477876106195,2.5,"Memory optimized"
r5a.4xlarge,16.0,128.0,2.5,0.3704,0.904,0.0,2.76548672566372,17.6991150442478,141.592920353982,44.2477876106195,2.44060475161987,"Memory optimized"
r5a.8xlarge,32.0,256.0,2.5,0.4833,1.808,0.0,1.38274336283186,17.6991150442478,141.592920353982,44.2477876106195,3.74094765156218,"Memory optimized"
r5a.large,2.0,16.0,2.5,0.0374,0.113,0.0,22.1238938053097,17.6991150442478,141.592920353982,44.2477876106195,3.02139037433155,"Memory optimized"
r5a.xlarge,4.0,32.0,2.5,0.0758,0.226,0.0,11.0619469026549,17.6991150442478,141.592920353982,44.2477876106195,2.98153034300792,"Memory optimized"
r5ad.12xlarge,48.0,384.0,2.2,1.0721,3.144,1800.0,0.699745547073791,15.2671755725191,122.137404580153,33.587786259542,2.93256226098312,"Memory optimized"
r5ad.16xlarge,64.0,512.0,2.5,1.1574,4.192,2400.0,0.596374045801527,15.2671755725191,122.137404580153,38.1679389312977,3.62191118023155,"Memory optimized"
r5ad.24xlarge,96.0,768.0,2.2,2.2215,6.288,3600.0,0.349872773536896,15.2671755725191,122.137404580153,33.587786259542,2.83051991897367,"Memory optimized"
r5ad.2xlarge,8.0,64.0,2.2,0.2584,0.524,300.0,4.19847328244275,15.2671755725191,122.137404580153,33.587786259542,2.02786377708978,"Memory optimized"
r5ad.4xlarge,16.0,128.0,2.2,0.5402,1.048,600.0,2.09923664122137,15.2671755725191,122.137404580153,33.587786259542,1.94002221399482,"Memory optimized"
r5ad.8xlarge,32.0,256.0,2.5,0.6093,2.096,1200.0,1.19274809160305,15.2671755725191,122.137404580153,38.1679389312977,3.44001312982111,"Memory optimized"
r5ad.large,2.0,16.0,2.2,0.0361,0.131,75.0,16.793893129771,15.2671755725191,122.137404580153,33.587786259542,3.62880886426593,"Memory optimized"
r5ad.xlarge,4.0,32.0,2.2,0.1025,0.262,150.0,8.3969465648855,15.2671755725191,122.137404580153,33.587786259542,2.55609756097561,"Memory optimized"
r5b.12xlarge,48.0,384.0,3.1,1.4177,3.576,0.0,0.866890380313199,13.4228187919463,107.38255033557,41.6107382550336,2.52239542921634,"Memory optimized"
r5b.16xlarge,64.0,512.0,3.1,1.8736,4.768,0.0,0.650167785234899,13.4228187919463,107.38255033557,41.6107382550336,2.54483347566183,"Memory optimized"
r5b.24xlarge,96.0,768.0,3.1,3.8,7.152,0.0,0.4334451901566,13.4228187919463,107.38255033557,41.6107382550336,1.88210526315789,"Memory optimized"
r5b.2xlarge,8.0,64.0,3.1,0.3438,0.596,0.0,5.2013422818792,13.4228187919463,107.38255033557,41.6107382550336,1.73356602675974,"Memory optimized"
r5b.4xlarge,16.0,128.0,3.1,0.6732,1.192,0.0,2.6006711409396,13.4228187919463,107.38255033557,41.6107382550336,1.77064765300059,"Memory optimized"
r5b.8xlarge,32.0,256.0,3.1,0.9511,2.384,0.0,1.3003355704698,13.4228187919463,107.38255033557,41.6107382550336,2.50657133845022,"Memory optimized"
r5b.large,2.0,16.0,3.1,0.05,0.149,0.0,20.8053691275168,13.4228187919463,107.38255033557,41.6107382550336,2.98,"Memory optimized"
r5b.metal,96.0,768.0,3.1,1.1337,7.152,0.0,0.4334451901566,13.4228187919463,107.38255033557,41.6107382550336,6.30854723471818,"Memory optimized"
r5b.xlarge,4.0,32.0,3.1,0.1489,0.298,0.0,10.4026845637584,13.4228187919463,107.38255033557,41.6107382550336,2.00134318334453,"Memory optimized"
r5d.12xlarge,48.0,384.0,3.1,1.2016,3.456,1800.0,0.896990740740741,13.8888888888889,111.111111111111,43.0555555555556,2.87616511318242,"Memory optimized"
r5d.16xlarge,64.0,512.0,3.1,1.2089,4.608,2400.0,0.672743055555556,13.8888888888889,111.111111111111,43.0555555555556,3.81172967160228,"Memory optimized"
r5d.24xlarge,96.0,768.0,3.1,1.9184,6.912,3600.0,0.44849537037037,13.8888888888889,111.111111111111,43.0555555555556,3.60300250208507,"Memory optimized"
r5d.2xlarge,8.0,64.0,3.1,0.306,0.576,300.0,5.38194444444444,13.8888888888889,111.111111111111,43.0555555555556,1.88235294117647,"Memory optimized"
r5d.4xlarge,16.0,128.0,3.1,0.5361,1.152,600.0,2.69097222222222,13.8888888888889,111.111111111111,43.0555555555556,2.1488528259653,"Memory optimized"
r5d.8xlarge,32.0,256.0,3.1,0.6022,2.304,1200.0,1.34548611111111,13.8888888888889,111.111111111111,43.0555555555556,3.82597143806044,"Memory optimized"
r5d.large,2.0,16.0,3.1,0.0442,0.144,75.0,21.5277777777778,13.8888888888889,111.111111111111,43.0555555555556,3.2579185520362,"Memory optimized"
r5d.metal,96.0,768.0,3.1,1.6663,6.912,3600.0,0.44849537037037,13.8888888888889,111.111111111111,43.0555555555556,4.14811258476865,"Memory optimized"
r5d.xlarge,4.0,32.0,3.1,0.1466,0.288,150.0,10.7638888888889,13.8888888888889,111.111111111111,43.0555555555556,1.96452933151432,"Memory optimized"
r5dn.12xlarge,48.0,384.0,3.1,1.239,4.008,1800.0,0.773453093812375,11.9760479041916,95.8083832335329,37.125748502994,3.23486682808717,"Memory optimized"
r5dn.16xlarge,64.0,512.0,3.1,1.6124,5.344,2400.0,0.580089820359281,11.9760479041916,95.8083832335329,37.125748502994,3.31431406598859,"Memory optimized"
r5dn.24xlarge,96.0,768.0,3.1,2.3844,8.016,3600.0,0.386726546906188,11.9760479041916,95.8083832335329,37.125748502994,3.36185203824862,"Memory optimized"
r5dn.2xlarge,8.0,64.0,3.1,0.287,0.668,300.0,4.64071856287425,11.9760479041916,95.8083832335329,37.125748502994,2.32752613240418,"Memory optimized"
r5dn.4xlarge,16.0,128.0,3.1,0.4889,1.336,600.0,2.32035928143713,11.9760479041916,95.8083832335329,37.125748502994,2.73266516670076,"Memory optimized"
r5dn.8xlarge,32.0,256.0,3.1,0.7386,2.672,1200.0,1.16017964071856,11.9760479041916,95.8083832335329,37.125748502994,3.61765502301652,"Memory optimized"
r5dn.large,2.0,16.0,3.1,0.032,0.167,75.0,18.562874251497,11.9760479041916,95.8083832335329,37.125748502994,5.21875,"Memory optimized"
r5dn.metal,96.0,768.0,3.1,0.8016,8.016,3600.0,0.386726546906188,11.9760479041916,95.8083832335329,37.125748502994,10.0,"Memory optimized"
r5dn.xlarge,4.0,32.0,3.1,0.1543,0.334,150.0,9.2814371257485,11.9760479041916,95.8083832335329,37.125748502994,2.16461438755671,"Memory optimized"
r5n.12xlarge,48.0,384.0,3.1,0.8753,3.576,0.0,0.866890380313199,13.4228187919463,107.38255033557,41.6107382550336,4.08545641494345,"Memory optimized"
r5n.16xlarge,64.0,512.0,3.1,1.1398,4.768,0.0,0.650167785234899,13.4228187919463,107.38255033557,41.6107382550336,4.18319003333918,"Memory optimized"
r5n.24xlarge,96.0,768.0,3.1,1.8088,7.152,0.0,0.4334451901566,13.4228187919463,107.38255033557,41.6107382550336,3.95400265369306,"Memory optimized"
r5n.2xlarge,8.0,64.0,3.1,0.3045,0.596,0.0,5.2013422818792,13.4228187919463,107.38255033557,41.6107382550336,1.95730706075534,"Memory optimized"
r5n.4xlarge,16.0,128.0,3.1,0.5463,1.192,0.0,2.6006711409396,13.4228187919463,107.38255033557,41.6107382550336,2.18195130880469,"Memory optimized"
r5n.8xlarge,32.0,256.0,3.1,0.4597,2.384,0.0,1.3003355704698,13.4228187919463,107.38255033557,41.6107382550336,5.1859908636067,"Memory optimized"
r5n.large,2.0,16.0,3.1,0.0503,0.149,0.0,20.8053691275168,13.4228187919463,107.38255033557,41.6107382550336,2.96222664015905,"Memory optimized"
r5n.metal,96.0,768.0,3.1,0.7152,7.152,0.0,0.4334451901566,13.4228187919463,107.38255033557,41.6107382550336,10.0,"Memory optimized"
r5n.xlarge,4.0,32.0,3.1,0.1368,0.298,0.0,10.4026845637584,13.4228187919463,107.38255033557,41.6107382550336,2.17836257309941,"Memory optimized"
r6a.12xlarge,48.0,384.0,3.6,0.6726,2.7216,0.0,1.32275132275132,17.636684303351,141.093474426808,63.4920634920635,4.04638715432649,"Memory optimized"
r6a.16xlarge,64.0,512.0,3.6,0.5814,3.6288,0.0,0.992063492063492,17.636684303351,141.093474426808,63.4920634920635,6.24148606811146,"Memory optimized"
r6a.24xlarge,96.0,768.0,3.6,1.49,5.4432,0.0,0.661375661375661,17.636684303351,141.093474426808,63.4920634920635,3.65315436241611,"Memory optimized"
r6a.2xlarge,8.0,64.0,3.6,0.1842,0.4536,0.0,7.93650793650794,17.636684303351,141.093474426808,63.4920634920635,2.46254071661238,"Memory optimized"
r6a.32xlarge,128.0,1024.0,3.6,0.7297,7.2576,0.0,0.496031746031746,17.636684303351,141.093474426808,63.4920634920635,9.94600520761957,"Memory optimized"
r6a.48xlarge,192.0,1536.0,3.6,2.2312,10.8864,0.0,0.330687830687831,17.636684303351,141.093474426808,63.4920634920635,4.87916816063105,"Memory optimized"
r6a.4xlarge,16.0,128.0,3.6,0.4248,0.9072,0.0,3.96825396825397,17.636684303351,141.093474426808,63.4920634920635,2.13559322033898,"Memory optimized"
r6a.8xlarge,32.0,256.0,3.6,0.1814,1.8144,0.0,1.98412698412698,17.636684303351,141.093474426808,63.4920634920635,10.0022050716648,"Memory optimized"
r6a.large,2.0,16.0,3.6,0.0204,0.1134,0.0,31.7460317460317,17.636684303351,141.093474426808,63.4920634920635,5.55882352941176,"Memory optimized"
r6a.metal,192.0,1536.0,3.6,2.1482,10.8864,0.0,0.330687830687831,17.636684303351,141.093474426808,63.4920634920635,5.06768457313099,"Memory optimized"
r6a.xlarge,4.0,32.0,3.6,0.0331,0.2268,0.0,15.8730158730159,17.636684303351,141.093474426808,63.4920634920635,6.85196374622357,"Memory optimized"
r6g.12xlarge,48.0,384.0,2.5,0.3767,2.4192,0.0,1.03339947089947,19.8412698412698,158.730158730159,49.6031746031746,6.42208654101407,"Memory optimized"
r6g.16xlarge,64.0,512.0,2.5,0.3226,3.2256,0.0,0.775049603174603,19.8412698412698,158.730158730159,49.6031746031746,9.99876007439554,"Memory optimized"
r6g.2xlarge,8.0,64.0,2.5,0.1278,0.4032,0.0,6.20039682539683,19.8412698412698,158.730158730159,49.6031746031746,3.15492957746479,"Memory optimized"
r6g.4xlarge,16.0,128.0,2.5,0.2551,0.8064,0.0,3.10019841269841,19.8412698412698,158.730158730159,49.6031746031746,3.16111328890631,"Memory optimized"
r6g.8xlarge,32.0,256.0,2.5,0.1665,1.6128,0.0,1.55009920634921,19.8412698412698,158.730158730159,49.6031746031746,9.68648648648649,"Memory optimized"
r6g.large,2.0,16.0,2.5,0.0247,0.1008,0.0,24.8015873015873,19.8412698412698,158.730158730159,49.6031746031746,4.08097165991903,"Memory optimized"
r6g.medium,1.0,8.0,2.5,0.0157,0.0504,0.0,49.6031746031746,19.8412698412698,158.730158730159,49.6031746031746,3.21019108280255,"Memory optimized"
r6g.metal,64.0,512.0,2.5,0.3278,3.2256,0.0,0.775049603174603,19.8412698412698,158.730158730159,49.6031746031746,9.84014643075046,"Memory optimized"
r6g.xlarge,4.0,32.0,2.5,0.0597,0.2016,0.0,12.4007936507937,19.8412698412698,158.730158730159,49.6031746031746,3.37688442211055,"Memory optimized"
r6gd.12xlarge,48.0,384.0,2.5,0.6962,2.7648,2850.0,0.904224537037037,17.3611111111111,138.888888888889,43.4027777777778,3.97127262280954,"Memory optimized"
r6gd.16xlarge,64.0,512.0,2.5,0.7145,3.6864,3800.0,0.678168402777778,17.3611111111111,138.888888888889,43.4027777777778,5.1594121763471,"Memory optimized"
r6gd.2xlarge,8.0,64.0,2.5,0.207,0.4608,474.0,5.42534722222222,17.3611111111111,138.888888888889,43.4027777777778,2.22608695652174,"Memory optimized"
r6gd.4xlarge,16.0,128.0,2.5,0.3222,0.9216,950.0,2.71267361111111,17.3611111111111,138.888888888889,43.4027777777778,2.86033519553073,"Memory optimized"
r6gd.8xlarge,32.0,256.0,2.5,0.557,1.8432,1900.0,1.35633680555556,17.3611111111111,138.888888888889,43.4027777777778,3.30915619389587,"Memory optimized"
r6gd.large,2.0,16.0,2.5,0.0334,0.1152,118.0,21.7013888888889,17.3611111111111,138.888888888889,43.4027777777778,3.44910179640719,"Memory optimized"
r6gd.medium,1.0,8.0,2.5,0.0179,0.0576,59.0,43.4027777777778,17.3611111111111,138.888888888889,43.4027777777778,3.21787709497207,"Memory optimized"
r6gd.metal,64.0,512.0,2.5,0.6004,3.6864,3800.0,0.678168402777778,17.3611111111111,138.888888888889,43.4027777777778,6.13990672884743,"Memory optimized"
r6gd.xlarge,4.0,32.0,2.5,0.1169,0.2304,237.0,10.8506944444444,17.3611111111111,138.888888888889,43.4027777777778,1.97091531223268,"Memory optimized"
r6i.12xlarge,48.0,384.0,3.5,0.6429,3.024,0.0,1.15740740740741,15.8730158730159,126.984126984127,55.5555555555556,4.70368642090527,"Memory optimized"
r6i.16xlarge,64.0,512.0,3.5,0.9642,4.032,0.0,0.868055555555556,15.8730158730159,126.984126984127,55.5555555555556,4.18170504044804,"Memory optimized"
r6i.24xlarge,96.0,768.0,3.5,1.5317,6.048,0.0,0.578703703703704,15.8730158730159,126.984126984127,55.5555555555556,3.94855389436574,"Memory optimized"
r6i.2xlarge,8.0,64.0,3.5,0.1852,0.504,0.0,6.94444444444444,15.8730158730159,126.984126984127,55.5555555555556,2.72138228941685,"Memory optimized"
r6i.32xlarge,128.0,1024.0,3.5,1.8387,8.064,0.0,0.434027777777778,15.8730158730159,126.984126984127,55.5555555555556,4.38570729319628,"Memory optimized"
r6i.4xlarge,16.0,128.0,3.5,0.4353,1.008,0.0,3.47222222222222,15.8730158730159,126.984126984127,55.5555555555556,2.31564438318401,"Memory optimized"
r6i.8xlarge,32.0,256.0,3.5,0.4968,2.016,0.0,1.73611111111111,15.8730158730159,126.984126984127,55.5555555555556,4.05797101449275,"Memory optimized"
r6i.large,2.0,16.0,3.5,0.0329,0.126,0.0,27.7777777777778,15.8730158730159,126.984126984127,55.5555555555556,3.82978723404255,"Memory optimized"
r6i.metal,128.0,1024.0,3.5,1.2498,8.064,0.0,0.434027777777778,15.8730158730159,126.984126984127,55.5555555555556,6.45223235717715,"Memory optimized"
r6i.xlarge,4.0,32.0,3.5,0.1025,0.252,0.0,13.8888888888889,15.8730158730159,126.984126984127,55.5555555555556,2.45853658536585,"Memory optimized"
r6id.12xlarge,48.0,384.0,3.5,1.0941,3.6288,2850.0,0.964506172839506,13.2275132275132,105.820105820106,46.2962962962963,3.31669865642994,"Memory optimized"
r6id.16xlarge,64.0,512.0,3.5,1.4174,4.8384,3800.0,0.72337962962963,13.2275132275132,105.820105820106,46.2962962962963,3.41357414985184,"Memory optimized"
